BPG	P2G	P3G	ADP	DHAP	E4P	F6P	FBP	GAP	NADPH	PEP	PHI	R5P	Ru5P	RuBP	S7P	SBP	Xu5P	PYR	ATP	NADP	O2	CO2_cax	CO2_cyt	ACCOA	NADH	NAD	COA	PPool
6.417715E-04	1.983065E-01	2.243924E+00	6.079199E-01	1.130299E+00	7.322108E-03	8.677827E-01	3.192829E-02	4.905325E-01	1.232585E+00	1.950944E-01	1.416251E+01	9.374588E-02	2.974332E-02	3.755502E-01	1.660693E+00	7.746151E-04	5.769646E-01	1.417061E-02	8.983374E+00	4.898556E-02	2.730000E-01	1.500000E-01	1.360000E-02	5.026944E-01	2.993542E-03	3.742654E-01	6.097896E+01	1.557876E+01
1.160637E-03	5.206094E-01	2.931197E+00	1.650859E+00	3.873665E+00	2.098360E-02	3.508879E-01	2.087423E+00	9.535533E+00	1.439725E+00	6.212074E-01	2.591047E+00	1.445057E-01	5.256983E-02	2.333059E-01	1.530958E-01	5.235686E-03	2.438714E-01	1.618941E-02	2.328272E+01	5.449426E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.302570E-01	1.005089E-01	5.264883E-01	5.209393E-03	2.850152E+00
3.660770E-03	2.827576E-01	5.818301E+00	1.600887E-01	6.172020E-01	4.084213E-02	4.580172E+00	2.460100E-02	2.341171E+01	1.123509E+00	2.140666E-01	1.407875E+00	1.306451E-01	1.133922E-02	1.429508E-01	2.795505E+00	1.754729E-04	7.494054E-02	7.694284E-03	2.489606E-01	7.344518E-02	2.730000E-01	1.500000E-01	1.360000E-02	7.832702E-03	7.517283E-03	2.447613E-02	1.194966E+00	1.548663E+00
8.627177E-04	3.266402E-01	5.002853E+00	9.633612E-02	2.999114E+00	2.211828E-03	3.177086E-01	3.175480E+00	4.383234E+00	1.932421E+00	1.939917E-01	2.210402E+00	6.001624E-02	8.614640E-03	2.243466E+00	1.267693E+00	1.241935E-04	7.646537E+00	2.903283E+01	9.094974E-01	1.275945E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.432546E-03	1.426585E-01	4.316438E-01	1.307320E-04	2.431442E+00
5.427694E-03	4.362174E-01	1.109278E+01	1.586315E-01	2.411256E+00	2.370474E-02	1.028538E+00	1.829784E-02	6.806507E-01	4.761616E-01	4.014174E-01	6.138100E+00	3.670172E-02	9.752484E-03	9.800780E+00	3.044220E+00	6.823708E-04	2.583225E-01	2.577656E+01	1.748038E+00	5.550898E-01	2.730000E-01	1.500000E-01	1.360000E-02	9.789722E-03	6.990440E-03	2.683467E-01	1.989562E-02	6.751910E+00
1.206585E-02	1.594338E-01	6.739783E+00	1.637450E-01	1.744512E-01	1.560680E-02	2.570218E+00	1.678083E-02	2.828324E+00	6.589741E-01	5.626671E-01	1.172180E+00	1.185009E-01	8.916835E-03	6.054361E-02	1.138887E-01	2.251704E-04	4.822412E-02	5.913463E+00	2.093154E+00	3.239315E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.412536E-02	1.823826E-03	1.384139E-01	2.923015E-02	1.289398E+00
4.110225E-03	7.874723E-01	9.112082E+00	7.919989E-01	3.119644E-01	2.464375E-01	1.368700E+00	2.979122E-02	1.402139E+00	1.406642E-01	3.493371E-01	7.665903E+00	3.198676E-02	9.685384E-03	1.107780E+00	2.517177E-01	3.784913E-03	8.648523E-02	2.472891E-04	7.531264E-01	2.970847E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.001911E-02	1.537016E-02	9.246077E-02	4.802451E+00	8.432493E+00
1.700557E-02	2.797544E-01	7.470521E+00	2.766145E-01	1.789858E+00	4.539008E-03	1.735450E+00	9.295661E-01	6.950138E-01	1.027379E-01	1.116469E+00	3.721968E+00	9.026507E-02	7.799003E-03	5.127929E-01	2.648298E-01	2.027847E-04	3.310145E-02	8.489044E-04	3.076199E+00	2.301891E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.419216E-02	2.645670E-03	1.565515E-02	1.525093E-01	4.094165E+00
1.673662E-04	1.697483E-01	3.932413E+00	1.191160E-01	1.942394E+00	8.279673E-03	1.590162E+00	6.708499E-02	3.958155E-01	8.607483E-02	6.526405E-01	1.360650E+00	4.406381E-02	1.421491E-02	2.886934E+00	3.047869E-01	2.194603E-03	2.293580E-01	4.044554E-01	1.213957E-01	1.923415E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.898773E-03	4.061510E-04	1.804219E-02	4.772979E+01	1.496715E+00
3.934984E-02	6.931594E-01	6.092241E+00	3.118262E+00	1.658570E+00	1.439652E-01	1.845349E+00	1.340012E-01	4.055024E-01	5.182677E-03	3.948370E-01	7.764587E+00	1.378700E-01	1.184600E-02	2.462643E+00	2.370980E+00	6.249230E-04	4.655840E-02	3.026102E+01	4.084261E+01	5.834564E-02	2.730000E-01	1.500000E-01	1.360000E-02	9.607225E-02	3.799257E-02	3.835833E-01	2.534003E-03	8.541046E+00
3.014807E-02	6.011819E-01	5.767520E+00	1.450357E+00	2.593819E-01	2.885811E-01	2.568224E+00	6.168444E-01	1.780194E+01	3.466070E+00	2.754344E+00	9.717249E+00	8.037080E-02	1.248860E-02	5.376285E+00	3.873620E-01	5.207214E-03	6.565029E-02	2.521615E+00	1.900800E+01	2.465058E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.147405E-03	7.098466E-04	2.339831E-02	3.544751E+00	1.068897E+01
2.241619E-03	9.806308E-02	8.612531E+00	6.643460E-02	5.558462E+00	8.485058E-02	4.477427E+00	3.108849E-01	4.088570E+00	7.178594E+00	1.725163E-01	1.241321E+00	7.076794E-02	1.283283E-02	1.580765E+00	1.110865E-01	3.496504E-02	2.815356E-01	1.391319E-02	1.445070E-01	1.160222E+00	2.730000E-01	1.500000E-01	1.360000E-02	4.124143E-01	4.252570E-03	1.044381E-01	2.010989E-04	1.365453E+00
1.548958E-03	3.792160E-01	2.338723E+00	2.476462E-01	1.673992E+00	3.320388E-02	3.230384E+00	1.286382E+00	2.518471E-01	1.537976E-01	8.299542E-01	4.608562E+00	7.188838E-02	9.456904E-03	8.907321E-01	2.266930E-01	8.360390E-03	5.751636E-02	1.291254E-01	1.718236E+00	2.297986E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.836116E-01	5.944685E-03	9.884147E-02	1.055725E-04	5.069418E+00
6.471290E-03	3.568170E-01	1.017679E+01	1.181096E-01	3.765332E-02	2.071613E-02	4.030546E+00	4.846397E-01	1.838316E+01	1.232528E+01	1.604056E+00	2.346275E+00	1.470357E-01	9.149303E-03	2.128483E+00	2.061909E+00	1.074665E-04	4.936330E-01	8.815096E-04	1.110223E+00	5.605824E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.522438E-01	1.326851E-02	4.996005E-02	3.289737E-01	2.580903E+00
2.800405E-02	5.282093E-01	9.972688E+00	5.255325E-01	7.640270E-01	3.183075E-02	2.241333E-01	2.930518E-01	4.265763E+00	4.545146E-02	8.337123E-01	5.617762E+00	3.745677E-02	1.632628E-02	5.952882E-01	3.600114E+00	1.981818E-04	4.569848E-01	1.068482E+00	5.093799E+00	1.168588E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.024654E-01	2.238003E-03	1.358371E-01	5.556832E-04	6.179538E+00
6.684696E-04	6.631975E-02	8.909314E+00	3.573163E-01	5.072578E+00	7.556660E-02	9.069795E-01	3.858225E+00	7.186397E-01	5.834046E-01	2.378998E-01	1.802123E+00	6.756915E-02	8.250512E-03	1.039706E+01	7.821836E-01	8.100564E-04	1.209485E-01	1.318403E-02	1.462987E-01	8.191102E-02	2.730000E-01	1.500000E-01	1.360000E-02	9.960238E-02	3.531029E-03	2.449723E-02	3.867064E+01	1.982335E+00
1.704748E-03	7.600191E-01	5.495824E+00	3.022801E+00	2.944090E+00	6.818509E-02	3.895512E+00	1.097525E-01	1.831081E+00	1.899229E+00	2.076695E-01	1.759741E+00	3.410193E-02	9.648367E-03	5.238435E-01	4.189085E+00	1.223918E-02	3.274987E-01	1.081909E-01	4.206744E+00	3.183404E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.571739E-02	8.393008E-04	1.109719E-01	1.676181E-01	1.935715E+00
1.731326E-02	1.297863E-01	4.481368E+00	2.597883E-01	2.002755E+00	1.112757E-02	9.478018E-01	2.021154E+00	5.670986E+00	4.109878E+00	4.541375E-01	1.314864E+00	4.606280E-02	9.101923E-03	3.979714E+00	1.452162E-01	1.503413E-03	1.984969E-01	1.393321E+01	2.342926E+00	7.854088E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.171874E-01	1.446402E-03	1.051349E-01	8.608427E-03	1.446350E+00
1.957047E-02	6.581002E-01	4.611808E+00	1.356342E+00	2.103441E+00	1.228242E-03	3.127083E+00	9.153111E-02	1.520873E+01	3.221257E+00	1.146718E+00	3.562131E+00	9.454404E-02	3.070516E-02	3.746491E-01	3.674462E-01	1.923741E-04	9.087041E-01	1.193804E-04	1.294756E+01	2.119809E-01	2.730000E-01	1.500000E-01	1.360000E-02	8.104325E-01	1.336812E-03	1.839839E-02	1.643995E-04	3.918344E+00
2.595942E-03	2.538196E-01	2.441203E+00	1.739975E+00	4.026313E-01	5.777268E-03	1.076419E+00	1.045928E-01	2.586738E-01	2.865682E+00	6.318382E-01	1.555160E+01	6.240203E-02	2.268126E-02	3.406157E+00	3.355742E+00	2.422547E-04	1.714433E-01	2.945237E-03	8.973603E+00	1.533699E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.941598E-02	2.005502E-03	4.948681E-02	1.191286E-01	1.710676E+01
1.779470E-02	4.461196E-01	9.421326E+00	1.259502E-01	8.275297E-01	1.643830E-02	1.070352E+00	5.146358E-01	4.223621E-01	2.287231E-02	1.233999E+00	1.916636E+01	3.671885E-02	1.458079E-02	2.087556E-01	2.939502E-01	1.985405E-04	1.060221E-01	9.678408E-02	1.186677E+00	6.141254E-03	2.730000E-01	1.500000E-01	1.360000E-02	2.430139E-01	9.538958E-03	5.726540E-02	1.692335E-04	2.108300E+01
5.763722E-03	3.649016E-01	1.139709E+01	7.290220E-02	4.469991E-01	7.164616E-03	2.040198E-01	2.585392E+00	4.506282E+00	1.146687E-01	7.404317E-01	1.074165E+01	7.789408E-02	8.849938E-03	3.873944E-01	1.624128E-02	1.488726E-04	4.072394E-02	9.501444E+00	2.043530E-01	7.451282E-03	2.730000E-01	1.500000E-01	1.360000E-02	6.368445E-01	4.382448E-04	1.576001E-02	2.047939E-03	1.181582E+01
4.249369E-03	3.956773E-01	5.531921E+00	1.634725E-01	7.314034E-02	3.553561E-02	2.884711E+00	1.439349E-01	9.607048E-01	1.538452E-02	2.418959E-01	3.673142E+00	3.193826E-02	8.569996E-03	8.693733E-02	6.150481E-01	2.140096E-04	1.544893E-01	1.307020E-04	2.484979E-01	1.118907E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.551425E-01	7.123410E-03	1.766424E-01	3.866913E-01	4.040456E+00
4.290633E-03	1.979842E-01	7.843942E+00	8.778229E-01	5.933231E+00	6.955633E-02	4.112183E+00	1.252064E-01	2.051650E+01	1.840208E-01	2.432235E-01	1.081111E+00	1.069767E-01	1.710134E-02	5.173280E-01	4.116113E-01	1.335854E-02	1.719411E+00	3.813795E+01	1.164290E+00	2.293722E-02	2.730000E-01	1.500000E-01	1.360000E-02	8.993157E-03	1.540399E-03	3.349356E-02	2.384202E+00	1.189222E+00
1.146794E-03	5.773140E-02	4.622751E+00	7.905221E-02	2.930337E+00	1.202495E-03	2.012345E+00	7.584882E-02	1.452516E+00	1.885790E+00	2.367045E-01	5.459029E+00	4.351932E-02	1.002726E-02	3.393887E-01	3.614961E+00	1.981295E-04	9.103530E-01	2.170837E-01	1.039211E-01	8.773163E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.382255E-02	1.861451E-02	7.052694E-02	4.092817E-01	6.004932E+00
9.152202E-03	3.473137E-01	1.016410E+01	4.330987E-02	1.955086E-01	2.405863E-01	1.073674E+00	5.231858E+00	4.795770E+01	7.159499E+00	7.666848E-01	1.013681E+00	1.067724E-01	3.051850E-02	2.903576E+00	4.278485E-02	2.161835E-04	1.640797E+00	5.742558E-04	2.551271E-01	1.027461E+00	2.730000E-01	1.500000E-01	1.360000E-02	1.924219E-01	2.233578E-03	4.119227E-02	2.117603E-02	1.115049E+00
9.288197E-04	4.839435E-01	9.074929E+00	1.088227E-01	1.108352E-01	1.185497E-01	3.942459E+00	2.308074E-01	2.079514E+00	6.336542E-01	1.213461E+00	4.532911E+00	6.142845E-02	1.612824E-02	4.319085E+00	8.188888E-01	1.019931E-03	3.458406E-01	1.007263E-03	5.522254E-01	3.859860E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.786530E-03	1.185853E-02	1.076350E-01	2.406961E-02	4.986202E+00
2.824321E-02	1.362419E-01	4.669388E+00	6.790030E-02	3.091841E-01	3.719669E-02	2.061946E+00	2.432947E-01	1.034447E+00	1.975063E-02	5.154524E-01	1.219913E+00	1.315688E-01	8.483064E-03	1.341924E+00	3.326356E+00	3.415369E-04	4.578413E-02	3.475850E-02	9.272069E-01	4.273603E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.011709E-01	1.054777E-04	8.494035E-03	5.035458E-02	1.341904E+00
5.040555E-03	6.726741E-01	5.555128E+00	4.799049E-02	2.655842E+00	1.544440E-02	2.167484E+00	1.244430E-01	2.440860E+00	1.740003E+01	1.432895E+00	1.511683E+01	5.638162E-02	9.098776E-03	1.265981E-01	3.503710E+00	8.685932E-04	5.311962E-02	1.102545E-03	4.322454E-01	1.217303E+00	2.730000E-01	1.500000E-01	1.360000E-02	1.634154E-02	4.675418E-04	1.412523E-02	2.571417E-03	1.662851E+01
1.164561E-02	2.693437E-01	9.788173E+00	7.565691E-02	1.605254E+00	2.200227E-01	4.502865E+00	5.426505E-01	1.799455E+00	5.584586E-03	2.591538E-01	3.679986E+00	1.508436E-01	1.107897E-02	4.964943E+00	4.255701E-01	1.450832E-02	3.847040E-01	1.330465E-04	1.933222E-01	9.917655E-03	2.730000E-01	1.500000E-01	1.360000E-02	4.162215E-03	1.850493E-03	3.821587E-02	1.310332E-02	4.047985E+00
8.493950E-04	2.967104E-01	1.043062E+01	2.090146E+00	3.403653E+00	4.833781E-03	1.499405E+00	5.044050E-02	8.097229E+00	7.681201E+00	5.305667E-01	1.130957E+00	3.453743E-02	1.073328E-02	4.499129E+00	7.879654E-01	2.369528E-04	1.164636E+01	9.520369E-02	2.817790E+01	7.024808E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.461330E-02	5.111375E-02	4.756938E-01	8.989594E+00	1.244053E+00
6.455809E-03	5.531318E-01	4.564965E+00	3.510148E-01	7.171539E-01	2.501099E-01	2.525625E+00	2.243685E+00	5.517512E+00	2.108659E-01	2.398896E-01	1.009188E+01	1.231746E-01	1.176114E-02	1.038266E+00	2.396046E+00	5.055178E-04	4.279476E-01	2.150656E-02	2.154534E+00	1.900953E-02	2.730000E-01	1.500000E-01	1.360000E-02	5.055162E-02	1.815003E-02	2.377548E-01	4.931373E-03	1.110107E+01
2.150484E-02	6.361778E-02	5.471977E+00	1.868181E-01	8.206785E-01	4.441147E-01	2.503678E+00	1.055789E-01	1.545722E+01	9.354120E-01	1.953133E-01	1.735549E+01	7.885793E-02	1.668385E-02	8.469656E-01	3.075815E-01	1.542250E-04	7.038913E-02	5.404203E-04	1.985613E+00	3.921374E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.017651E-01	2.513015E-02	7.831609E-02	5.190115E-04	1.909104E+01
1.748548E-04	9.562140E-02	2.587422E+00	3.995523E-01	4.193486E+00	2.958381E-02	3.031444E+00	1.934702E-01	8.579614E-01	3.482099E+00	4.036552E-01	1.180407E+00	1.088610E-01	2.492929E-02	2.635935E+00	1.057664E+00	3.234668E-03	1.101387E-01	7.777415E-04	3.163936E-01	4.823834E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.083542E-01	5.592696E-03	1.444351E-01	6.384495E-04	1.298448E+00
8.329695E-03	3.848172E-01	2.686305E+00	7.584670E-02	7.145315E-01	1.140999E-01	2.212944E-01	2.595793E-02	2.666347E+01	1.369151E-01	9.562376E-01	2.818395E+00	9.750947E-02	1.284528E-02	2.958511E+00	1.513358E-02	1.496301E-04	1.079063E-01	4.692790E-04	5.989682E-01	1.220000E-02	2.730000E-01	1.500000E-01	1.360000E-02	5.074795E-02	1.155110E-02	1.979338E-01	1.423564E+01	3.100235E+00
3.686258E-02	8.965853E-02	1.112881E+01	6.758307E-01	2.316727E+00	1.281511E-01	1.064113E+00	2.479120E-01	6.563417E-01	2.922781E-01	2.570827E-01	6.881194E+00	5.091509E-02	8.687934E-03	1.165487E+00	8.003173E-01	3.649761E-03	3.873965E-02	4.080210E+01	5.486097E+00	2.118311E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.409344E-02	5.703535E-03	3.427606E-02	2.270234E+00	7.569313E+00
5.649948E-03	1.324900E-01	4.080991E+00	4.222997E-01	5.041324E+00	4.228721E-01	2.317055E+00	2.000532E+00	4.228824E+00	3.777735E-01	4.917418E-01	1.353478E+01	8.033573E-02	9.250668E-03	4.390377E+00	1.857906E-01	5.525618E-02	3.443271E-01	3.607565E-03	4.245274E+00	3.310858E-02	2.730000E-01	1.500000E-01	1.360000E-02	6.285358E-01	1.504694E-03	2.760144E-02	5.396406E-02	1.488826E+01
2.010750E-02	3.445644E-01	8.786107E+00	1.119063E+00	1.405465E+00	1.149393E-01	2.252517E+00	2.223272E-01	1.283068E+00	2.372181E-01	4.393998E-01	2.274123E+00	4.812898E-02	1.875272E-02	4.942780E+00	1.248939E-01	1.717195E-03	1.778624E-01	2.253816E-03	1.506509E+01	6.164566E-02	2.730000E-01	1.500000E-01	1.360000E-02	6.089633E-02	3.776350E-04	3.069627E-02	4.996656E-02	2.501535E+00
1.134379E-02	3.783943E-01	1.041095E+01	5.687518E-01	5.796333E+00	8.566229E-02	2.309881E+00	3.357648E-02	1.346018E+01	1.131735E+01	5.101764E-01	5.813314E+00	1.291570E-01	3.778311E-02	7.888867E+00	6.730309E-01	3.284749E-04	3.956676E-01	8.539393E-02	1.535932E+00	6.005469E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.849918E-02	5.201712E-04	1.264785E-02	9.283771E-03	6.394645E+00
8.150370E-03	4.396958E-01	9.899504E+00	5.280268E-02	2.814775E-01	4.037038E-02	2.239931E+00	3.671283E-02	1.483967E-01	1.849410E-01	2.015482E+00	1.447710E+00	8.095488E-02	1.048356E-02	8.124241E-01	3.448156E+00	1.720528E-04	9.888945E-02	7.759100E-01	1.253408E-01	1.137944E-02	2.730000E-01	1.500000E-01	1.360000E-02	5.146559E-02	6.017787E-03	2.784961E-01	1.085605E-01	1.592481E+00
1.029220E-03	1.613866E-01	5.734550E+00	2.574724E+00	1.288361E+00	1.902805E-03	2.799171E+00	7.063763E-01	1.308381E+00	4.818359E-01	5.896214E-01	1.378026E+00	7.529334E-02	8.302367E-03	2.761693E+00	2.208277E+00	1.636018E-04	2.064348E-01	3.201950E+00	1.985045E+01	9.028850E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.689233E-02	4.879072E-03	1.579464E-01	7.447385E-03	1.515829E+00
1.370177E-03	1.585987E-01	4.216759E+00	1.855094E-01	2.306220E+00	4.855911E-03	9.708511E-01	7.911971E-02	6.178511E-01	1.198728E+00	4.032963E-01	4.690148E+00	4.510527E-02	1.232652E-02	2.493599E+00	9.339157E-02	2.819767E-04	2.158752E-01	4.047571E-02	7.032992E-01	5.632343E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.359909E-01	2.782775E-03	1.647425E-02	1.612542E+00	5.159163E+00
5.248158E-04	4.227056E-01	2.692920E+00	6.649674E-02	8.965901E-01	2.484390E-02	4.556504E+00	3.688078E-02	1.118218E-01	1.465573E+01	3.798340E-01	5.361940E+00	9.119314E-02	2.673613E-02	2.766555E-01	1.685203E+00	7.507716E-04	3.115757E-01	5.510500E-03	5.264329E-01	1.083182E+00	2.730000E-01	1.500000E-01	1.360000E-02	5.221275E-02	1.129193E-02	2.695267E-01	1.613815E+00	5.898134E+00
1.806143E-03	2.016852E-01	3.622402E+00	9.023380E-02	2.126573E+00	1.000736E-01	8.635764E-01	4.643011E-02	8.057795E-01	8.546594E+00	8.766953E-01	8.095363E+00	6.055274E-02	8.119034E-03	1.405716E-01	7.303931E-02	1.202112E-04	5.450670E-02	1.390010E-02	9.850660E-02	1.233949E+00	2.730000E-01	1.500000E-01	1.360000E-02	3.577524E-03	3.655744E-03	7.519016E-02	1.010118E+01	8.904899E+00
1.233019E-02	8.229906E-01	5.897088E+00	4.705933E-02	5.576181E+00	2.521603E-03	3.331313E+00	7.818252E-02	1.618141E+00	6.493167E-01	2.204140E+00	1.083421E+01	1.375756E-01	3.175251E-02	9.389837E-01	1.430509E-01	2.131184E-04	1.967302E-01	1.078278E-04	5.459741E-01	8.859011E-02	2.730000E-01	1.500000E-01	1.360000E-02	5.979124E-02	9.525730E-04	1.096028E-01	9.402575E+00	1.191763E+01
6.136141E-04	6.119956E-01	1.030046E+01	1.187865E+00	5.093584E+00	6.979544E-02	2.888664E+00	2.110749E-02	1.421803E+00	5.231093E+00	1.843249E+00	1.330967E+00	8.742876E-02	1.772566E-02	9.195942E-01	9.441380E-02	1.623298E-04	8.705453E-02	2.986132E-04	6.517699E+00	5.035263E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.909195E-02	9.662631E-04	3.180886E-02	2.846877E+01	1.464064E+00
3.696888E-04	4.242380E-01	1.112665E+01	1.084066E+00	7.020788E-01	3.117673E-01	4.150269E+00	1.825411E-01	2.577349E-01	9.944958E+00	1.162990E+00	1.075181E+01	4.946336E-02	9.058178E-03	1.531139E+00	2.725744E-01	8.582807E-04	4.431406E-02	3.731648E+01	5.150369E-01	4.920634E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.100027E-02	2.545657E-03	1.390545E-02	1.246533E-01	1.182699E+01
2.036622E-02	2.754544E-01	4.164135E+00	8.347792E-01	1.572472E-01	1.466148E-01	5.381690E-01	4.491785E-02	1.202538E+00	2.356378E+00	2.946845E-01	1.179621E+00	1.394933E-01	1.121013E-02	2.167295E+00	2.033386E-01	1.431832E-03	6.209165E-02	2.957022E-01	9.452434E+00	4.611963E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.745968E-02	1.865763E-03	1.645091E-02	7.846506E-03	1.297583E+00
1.136597E-03	3.254934E-01	3.161011E+00	5.661442E-01	1.599554E+00	3.957788E-02	1.781291E-01	7.237618E-02	1.174144E+01	7.071440E-01	9.533288E-01	1.075145E+00	1.001131E-01	2.755760E-02	6.266060E-01	1.619042E+00	2.232946E-04	8.266557E-01	2.069545E+01	4.488545E+00	5.126969E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.065352E-02	1.059113E-02	1.454139E-01	4.763153E+01	1.182660E+00
2.314565E-02	5.609354E-01	6.771024E+00	8.535012E-01	2.158991E+00	3.740033E-03	6.834249E-01	1.752432E+00	5.051135E-01	4.040214E-02	2.317432E-01	6.948353E+00	6.667291E-02	2.236935E-02	1.134017E+00	6.372805E-01	4.143205E-04	1.864897E-01	1.177369E-04	6.321667E+00	1.816678E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.895108E-02	5.091931E-02	2.703638E-01	1.458168E-02	7.643188E+00
5.173946E-03	3.194705E-01	9.715922E+00	1.295373E-01	2.115297E+00	5.126342E-03	8.810006E-01	4.701055E-01	2.356756E+00	1.350343E+00	4.004639E-01	1.048776E+00	2.910250E-02	1.225557E-02	1.291023E-01	7.790986E-01	1.937383E-04	7.765110E-02	1.727146E+01	2.551376E-01	1.387440E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.349203E-02	1.800883E-03	7.302953E-03	2.915940E-03	1.153654E+00
7.888706E-03	2.211886E-01	3.829502E+00	5.807957E-02	1.313571E+00	3.971494E-03	2.068166E+00	1.708124E-02	2.799437E+00	2.847788E-01	1.138032E+00	1.905171E+00	1.228433E-01	5.308484E-02	1.566648E-01	1.373759E+00	6.869893E-04	1.405370E+00	2.960209E-04	2.367882E-01	1.355475E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.502213E-02	4.720805E-04	3.105166E-02	4.400228E+00	2.095688E+00
2.305927E-03	4.874787E-01	5.500663E+00	7.920936E-01	6.586355E-01	1.756773E-02	2.665734E+00	5.750784E-01	3.686398E+00	4.736375E-01	4.996650E-01	1.498798E+00	8.360320E-02	1.512410E-02	1.713503E+00	5.025578E-01	1.762352E-03	1.061405E+00	4.025581E-04	6.051054E+00	3.707978E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.409996E-01	2.549238E-03	2.166774E-01	3.343762E-04	1.648678E+00
5.876645E-03	1.955853E-01	7.260778E+00	1.088568E-01	7.107037E-01	1.208780E-03	3.726623E-01	1.980352E+00	1.322000E+00	1.970488E-02	8.398398E-01	1.544004E+00	9.215343E-02	7.873469E-03	8.845887E-01	3.323709E+00	1.303486E-04	2.194917E+00	3.026494E+00	4.982100E-01	1.510125E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.054559E-02	8.134599E-04	4.012830E-02	1.621847E+00	1.698404E+00
1.918403E-03	4.500999E-01	6.439117E+00	6.492273E-01	1.336985E-01	4.896472E-02	3.851995E+00	4.989630E-01	1.115651E+00	1.956988E+01	1.451651E+00	1.813267E+00	3.714306E-02	1.190182E-02	3.273680E+00	1.532107E-01	2.003585E-04	3.111973E-01	5.968554E-04	3.861822E-01	8.330828E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.596586E-03	3.344657E-03	1.553374E-01	2.682653E-02	1.994594E+00
1.545765E-02	6.039399E-01	8.599127E+00	1.856596E-01	7.661334E-01	4.436926E-03	4.139761E-01	1.153388E-01	7.238437E-01	3.049021E-02	9.841614E-01	3.464013E+00	5.699159E-02	1.290500E-02	1.020114E-01	2.529231E-01	1.562879E-04	8.149349E-02	4.362326E-04	2.715913E+00	2.301095E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.371875E-02	1.524498E-04	7.355773E-03	1.455152E-02	3.810414E+00
6.370171E-04	5.598121E-01	6.611060E+00	7.340534E-02	2.820044E+00	1.258391E-03	6.359859E-01	3.647188E-02	3.454370E+00	5.739903E-02	2.831217E-01	1.222254E+00	1.199674E-01	5.030155E-02	9.748277E-01	9.243792E-02	2.431078E-04	3.090324E-01	2.757316E-03	3.241647E-02	8.137479E-03	2.730000E-01	1.500000E-01	1.360000E-02	1.406052E-01	1.413360E-03	1.368081E-02	2.135371E+00	1.344479E+00
2.329234E-03	2.000300E-01	7.733261E+00	2.634968E-01	2.700387E+00	1.111001E-01	1.905422E+00	2.453900E-02	1.389518E+00	2.948747E+00	5.686649E-01	1.358844E+00	9.915046E-02	1.841695E-02	2.721154E+00	4.321880E+00	1.986433E-02	2.670248E-01	1.596902E+01	1.685128E+00	2.369652E-01	2.730000E-01	1.500000E-01	1.360000E-02	6.229627E-02	7.354053E-03	1.052944E-01	3.939793E+01	1.494728E+00
1.555600E-02	1.169684E-01	3.671712E+00	4.064891E-01	3.158998E+00	1.117075E-01	3.711983E+00	1.481131E+00	7.024656E-01	1.071283E-02	5.233234E-01	1.596759E+00	4.134205E-02	1.265418E-02	8.947818E-02	5.504238E-02	9.001744E-03	5.678506E-02	1.049775E+01	5.741276E+00	5.340637E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.258715E-01	8.436124E-03	4.541982E-01	1.613773E-04	1.756435E+00
